,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/21/2015,"

@ Bryant 
","
L 9 - 11 
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          30
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          25
        
      
    
","

      
        
          13
        
      
    
","

      
        
          4
        
      
    
","

      
        
          14
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
"
1,02/28/2015,"

 Manhattan 
","
W 15 - 5 
","

      
        
          15
        
      
    
","

      
        
          12
        
      
    
","

      
        
          27
        
      
    
","

      
        
          35
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","


          1/
        

","

      
        
          40
        
      
    
","

      
        
          16
        
      
    
","

      
        
          7
        
      
    
","

      
        
          12
        
      
    
","

      
        
          22
        
      
    
","


          12/
        

","


          660/
        

","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
"
2,03/04/2015,"

 Brown 
","
L 8 - 17 
","

      
        
          8
        
      
    
","

      
        
          3
        
      
    
","

      
        
          11
        
      
    
","

      
        
          41
        
      
    
","

      
        
          20
        
      
    
","


","


","

      
        
          32
        
      
    
","

      
        
          20
        
      
    
","

      
        
          9
        
      
    
","

      
        
          14
        
      
    
","

      
        
          28
        
      
    
","

      
        
          6
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
"
3,03/07/2015,"

@ Quinnipiac 
","
W 10 - 9 (1OT)
","

      
        
          10
        
      
    
","

      
        
          4
        
      
    
","

      
        
          14
        
      
    
","

      
        
          45
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          21
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,799
        
      
    
","

      
        
          9
        
      
    
","

      
        
          11
        
      
    
"
4,03/14/2015,"

 UMass Lowell 
","
W 13 - 5 
","

      
        
          13
        
      
    
","

      
        
          11
        
      
    
","

      
        
          24
        
      
    
","

      
        
          39
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          37
        
      
    
","

      
        
          15
        
      
    
","

      
        
          7
        
      
    
","

      
        
          20
        
      
    
","

      
        
          21
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
"
5,03/17/2015,"

@ Holy Cross 
","
L 2 - 11 
","

      
        
          2
        
      
    
","

      
        
          2
        
      
    
","

      
        
          4
        
      
    
","

      
        
          24
        
      
    
","

      
        
          10
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          22
        
      
    
","

      
        
          13
        
      
    
","

      
        
          5
        
      
    
","

      
        
          17
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
"
6,03/21/2015,"

@ Albany (NY) 
","
L 6 - 24 
","

      
        
          6
        
      
    
","

      
        
          1
        
      
    
","

      
        
          7
        
      
    
","

      
        
          31
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          36
        
      
    
","

      
        
          23
        
      
    
","

      
        
          9
        
      
    
","

      
        
          15
        
      
    
","

      
        
          33
        
      
    
","

      
        
          6
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          24
        
      
    
","

      
        
          13
        
      
    
"
7,03/28/2015,"

@ Binghamton 
","
W 13 - 12 
","

      
        
          13
        
      
    
","

      
        
          9
        
      
    
","

      
        
          22
        
      
    
","

      
        
          38
        
      
    
","

      
        
          24
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          12
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
","

      
        
          29
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
"
8,03/31/2015,"

@ Siena 
","
W 14 - 9 
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          22
        
      
    
","

      
        
          37
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


          1/
        

","

      
        
          30
        
      
    
","

      
        
          10
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          27
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          13
        
      
    
"
9,04/04/2015,"

 UMBC 
","
W 9 - 8 (1OT)
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          26
        
      
    
","

      
        
          20
        
      
    
","


","


","

      
        
          25
        
      
    
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          21
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,709
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
"
10,04/11/2015,"

 Massachusetts 
","
W 15 - 8 
","

      
        
          15
        
      
    
","

      
        
          10
        
      
    
","

      
        
          25
        
      
    
","

      
        
          36
        
      
    
","

      
        
          22
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          36
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          27
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
"
11,04/14/2015,"

 Sacred Heart 
","
L 8 - 9 (3OT)
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          33
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          25
        
      
    
","

      
        
          15
        
      
    
","

      
        
          6
        
      
    
","

      
        
          12
        
      
    
","

      
        
          23
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","


          4,166/
        

","

      
        
          9
        
      
    
","

      
        
          14
        
      
    
"
12,04/18/2015,"

@ Vermont 
","
L 11 - 14 
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          41
        
      
    
","

      
        
          22
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          41
        
      
    
","

      
        
          17
        
      
    
","

      
        
          9
        
      
    
","

      
        
          16
        
      
    
","

      
        
          29
        
      
    
","

      
        
          7
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          10
        
      
    
"
13,04/24/2015,"

 Stony Brook 
","
L 8 - 9 (1OT)
","

      
        
          8
        
      
    
","

      
        
          4
        
      
    
","

      
        
          12
        
      
    
","

      
        
          27
        
      
    
","

      
        
          13
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          20
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
","

      
        
          21
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,770
        
      
    
","

      
        
          9
        
      
    
","

      
        
          15
        
      
    
"
14,04/30/2015,"

@ Albany (NY) 
","
L 6 - 15 
","

      
        
          6
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          30
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          38
        
      
    
","

      
        
          18
        
      
    
","

      
        
          8
        
      
    
","

      
        
          10
        
      
    
","

      
        
          24
        
      
    
","

      
        
          7
        
      
    
","

      
        
          390
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          17
        
      
    
"
